business_name,city,state,website,phone,contact_method,industry,likely_opportunity,priority_score,to_email,status,email_sent,sent_at,followup_due,scan_notes,contact_note,contactability,facebook_url,instagram_url,contact_form_url,social_channels,social_dm_text,lat,lng
Lane's Automotive Repair,Rockton,IL,,8156247531,phone,auto,,,,drafted,,,,area search lat=42.4077 lng=-89.0849 r=1000m,,no_website,,,,no_contact_channel,Hey Lane's Automotive Repair — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Rockton that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.4457802,-89.0776295
Hilgarts Auto Services,Roscoe,IL,http://www.hilgartsautoservice.com,8152820698,email,auto,,,hilgartsautoservice@yahoo.com,sent,true,2026-03-21T14:27:19.604333+00:00,,area search lat=42.4077 lng=-89.0849 r=1000m,,email_found,https://www.facebook.com/lindsey.hicks.31,,,"email_found,facebook_found",Hey Hilgarts Auto Services — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Roscoe that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.4015499,-89.01043609999999
Advanced Automotive Services Inc,Machesney Park,IL,https://www.advancedautomotiveservices.org,8156370913,website,auto,,,,new,,,,ambiguous business name; area search lat=42.4077 lng=-89.0849 r=1000m,,directory_or_ambiguous,,,,no_contact_channel,Hey Advanced Automotive Services Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Machesney Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.3719951,-89.0178062
Guaranteed Auto Repair,Machesney Park,IL,http://www.guaranteedautorepairinc.com,8152823939,website,auto,,,,drafted,,,,area search lat=42.4077 lng=-89.0849 r=1000m,,website_contact_only,https://www.facebook.com/guaranteedautorepair,,http://www.guaranteedautorepairinc.com/contact,"facebook_found,contact_form_only",Hey Guaranteed Auto Repair — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Machesney Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.3716644,-89.0200922
KO & Shyne Auto Performance,Machesney Park,IL,http://koandshyneauto.com,8153290011,email,auto,,,konshyne@outlook.com,sent,true,2026-03-21T14:26:13.294114+00:00,,area search lat=42.4077 lng=-89.0849 r=1000m,,email_found,,,,email_found,Hey KO & Shyne Auto Performance — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Machesney Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.3743607,-89.0330389
Steinman Auto,Machesney Park,IL,https://steinmanauto.com,8152898131,email,auto,,,steinmanautosales@gmail.com,sent,true,2026-03-21T13:02:17.815132+00:00,,area search lat=42.4077 lng=-89.0849 r=1000m,,email_found,https://www.facebook.com/SteinmanAuto,,https://steinmanauto.com/contact/,"email_found,facebook_found",Hey Steinman Auto — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Machesney Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.3652993,-89.0375526
Peepodge garage inc.,Caledonia,IL,http://www.go4ppg.com,8157084843,email,auto,,,peepodge@gmail.com,drafted,,,,area search lat=42.4077 lng=-89.0849 r=1000m,,email_found,,,http://www.go4ppg.com/contact,email_found,Hey Peepodge garage inc. — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Caledonia that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.3683388,-88.8905219
Arkay Autowerks,Roscoe,IL,,8156335502,phone,auto,,,,drafted,,,,area search lat=42.4077 lng=-89.0849 r=1000m,,no_website,,,,no_contact_channel,Hey Arkay Autowerks — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Roscoe that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.396195,-89.01209399999999
C & A Auto Services,Loves Park,IL,,8156368459,phone,auto,,,,drafted,,,,area search lat=42.4077 lng=-89.0849 r=1000m,,no_website,,,,no_contact_channel,Hey C & A Auto Services — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.3294156,-89.02337580000001
Rockton Automotive Inc,Rockton,IL,,8156242871,phone,auto,,,,drafted,,,,area search lat=42.4077 lng=-89.0849 r=1000m,,no_website,,,,no_contact_channel,Hey Rockton Automotive Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Rockton that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.4594599,-89.0690896
"Forest Hills Automotive, Inc.",Loves Park,IL,https://foresthillsautomotiveinc.com,8159863400,email,auto,,,fha7993@gmail.com,sent,true,2026-03-21T13:22:21.351897+00:00,,area search lat=42.4077 lng=-89.0605 r=1000m,,email_found,,,,email_found,"Hey Forest Hills Automotive, Inc. — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!",42.3393016,-89.0176316
Marks Auto Service of Loves Park,Loves Park,IL,https://marksautoil.com,8152099984,email,auto,,,tad@marksautoil.com,new,,,,area search lat=42.4077 lng=-89.0605 r=1000m,,email_found,https://www.facebook.com/2008,,,"email_found,facebook_found",Hey Marks Auto Service of Loves Park — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.3607231,-89.01588749999999
Stewart Automotive,Roscoe,IL,,8159888939,phone,auto,,,,drafted,,,,area search lat=42.4077 lng=-89.0362 r=1000m,,no_website,,,,no_contact_channel,Hey Stewart Automotive — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Roscoe that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.3950481,-89.0104259
Kitto's Automotive Inc,Roscoe,IL,,8156231500,phone,auto,,,,drafted,,,,area search lat=42.4077 lng=-89.0362 r=1000m,,no_website,,,,no_contact_channel,Hey Kitto's Automotive Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Roscoe that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.4333463,-89.01177129999999
Harrion Car Towing's,Roscoe,IL,,8153487835,phone,auto,,,,drafted,,,,area search lat=42.4077 lng=-89.0119 r=1000m,,no_website,,,,no_contact_channel,Hey Harrion Car Towing's — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Roscoe that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.4296048,-89.013508
Devyn's Mobile Auto Service,Roscoe,IL,https://fintasticfish.us,8152838987,website,auto,,,,drafted,,,,website unreachable; area search lat=42.4257 lng=-89.0119 r=1000m,,website_unreachable,,,,no_contact_channel,Hey Devyn's Mobile Auto Service — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Roscoe that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.4257938,-89.01014479999999
Paulie's Next car auto service,Rockton,IL,,8152625295,phone,auto,,,,drafted,,,,area search lat=42.4437 lng=-89.0849 r=1000m,,no_website,,,,no_contact_channel,Hey Paulie's Next car auto service — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Rockton that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.457879,-89.072248
251 Automotive,South Beloit,IL,http://251automotive.online,8159574788,website,auto,,,,drafted,,,,website unreachable; area search lat=42.4437 lng=-89.0849 r=1000m,,website_unreachable,,,,no_contact_channel,Hey 251 Automotive — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in South Beloit that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.470244099999995,-89.0205118
Akins Automotive,Roscoe,IL,,8153890556,phone,auto,,,,drafted,,,,area search lat=42.4437 lng=-89.0362 r=1000m,,no_website,,,,no_contact_channel,Hey Akins Automotive — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Roscoe that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.4574144,-89.0150649
Nelson’s Imports,Roscoe,IL,https://www.nelsonsimports.com,7794755060,email,auto,,,nelson@nelsonsimports.com,sent,true,2026-03-21T13:25:23.578652+00:00,,area search lat=42.4437 lng=-89.0119 r=1000m,,email_found,https://www.facebook.com/Nelsonsimports,,,"email_found,facebook_found",Hey Nelson’s Imports — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Roscoe that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.4584269,-89.0153424
Area DuPage Towing,West Chicago,IL,http://www.areadupagetowing.com,6302931200,website,towing,,,,drafted,,,,area search lat=41.8932 lng=-88.2230 r=50000m,,website_contact_only,https://www.facebook.com/https,,http://www.areadupagetowing.com/contact-us/4081290,"facebook_found,contact_form_only",Hey Area DuPage Towing — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in West Chicago that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.881292099999996,-88.22141189999999
Rick's Emergency Roadside Assistance,Chicago,IL,http://ricksemergencyroadsideassistance.com,3124515785,website,towing,,,,drafted,,,,area search lat=41.8932 lng=-88.2230 r=50000m,,website_contact_only,,https://www.instagram.com/ricksemergencyroadsideassis/,,instagram_found,Hey Rick's Emergency Roadside Assistance — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Chicago that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.013614,-87.6852736
Rapid Roadside,Bloomingdale,IL,,6309994504,phone,towing,,,,drafted,,,,area search lat=41.8932 lng=-88.2230 r=50000m,,no_website,,,,no_contact_channel,Hey Rapid Roadside — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Bloomingdale that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.9391926,-88.1251948
Chicago 24 Hour Towing,Chicago,IL,http://www.towingchicago.com,7736819670,website,towing,,,,drafted,,,,website unreachable; area search lat=41.8932 lng=-88.2230 r=50000m,,website_unreachable,,,,no_contact_channel,Hey Chicago 24 Hour Towing — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Chicago that replies to missed callers automatically. Happy to send a quick example — just let me know!,41.978012,-87.75679720000001
"Powers 24-Hour Towing Service, Inc.",Hillside,IL,https://powers-towing.com,7085625672,website,towing,,,,drafted,,,,area search lat=41.8932 lng=-88.2230 r=50000m,,website_contact_only,https://www.facebook.com/Powers24HourTowing,,https://powers-towing.com/contact/,"facebook_found,contact_form_only","Hey Powers 24-Hour Towing Service, Inc. — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Hillside that replies to missed callers automatically. Happy to send a quick example — just let me know!",41.862978399999996,-87.9005317
